,Ticker,CIK
4040,jmda,1357671
4041,jmei,1597680
4042,jmia,1756708
4043,jmp,1302350
4044,jmpd,1302350
4045,jmpnl,1302350
4046,jmpnz,1302350
4047,jnce,1640455
4048,jnj,200406
4049,jnp,821995
4050,jnpr,1043604
4051,jo,312070
4052,job,40570
4053,jobs,1295484
4054,joe,745308
4055,jone,1573166
4056,jout,788329
4057,jp,1616291
4058,jpm,19617
4059,jpm-pc,19617
4060,jpm-pd,19617
4061,jpm-pg,19617
4062,jpm-ph,19617
4063,jpm-pj,19617
4064,jrjc,1297830
4065,jrjr,1403085
4066,jrsh,1696558
4067,jrss,1597892
4068,jrvr,1620459
4069,jrvs,1556801
4070,jsda,1083522
4071,jshg,1475430
4072,jt,1713923
4073,jtbk,1213106
4074,juno,1594864
4075,jupgf,1684688
4076,jupw,1760903
4077,juvf,714712
4078,jva,1007019
4079,jw-a,107140
4080,jw-b,107140
4081,jwhi,1615169
4082,jwn,72333
4083,jws,1800682
4084,jws-un,1800682
4085,jxhly,1452922
4086,jynt,1612630
4087,k,55067
4088,kai,886346
4089,kala,1479419
4090,kalu,811596
4091,kalv,1348911
4092,kamn,54381
4093,kang,1524190
4094,kanp,1230058
4095,kar,1395942
4096,kavl,1762239
4097,kays,1530746
4098,kb,1445930
4099,kbal,55772
4100,kbbtf,1400482
4101,kbh,795266
4102,kblb,1413119
4103,kblm,1690080
4104,kblmr,1690080
4105,kblmu,1690080
4106,kblmw,1690080
4107,kbph,1164888
4108,kbr,1357615
4109,kbsf,1546383
4110,kc,1795589
4111,kcac-un,1811414
4112,kdce,1049011
4113,kdmn,1557142
4114,kdozf,1318482
4115,kdp,1418135
4116,kdus,911148
4117,ke,1606757
4118,kegx,318996
4119,kelya,55135
4120,kelyb,55135
4121,kem,887730
4122,ken,1611005
4123,kep,887225
4124,kequ,55529
4125,kern,1755953
4126,kernw,1755953
4127,kex,56047
4128,key,91576
4129,keys,1601046
4130,keyw,1487101
4131,kffb,1297341
4132,kfrc,930420
4133,kfs,1072627
4134,kfy,56679
4135,kgc,701818
4136,kgji,1089531
4137,khc,1637459
4138,kids,1425450
4139,kim,879101
4140,kim-pl,879101
4141,kim-pm,879101
4142,kin,1561743
4143,kins,33992
4144,kiq,1161814
4145,kirk,1056285
4146,kiry,711477
4147,kite,1510580
4148,kitl,1608092
4149,kkr,1404912
4150,kkr-pa,1404912
4151,kkr-pb,1404912
4152,kl,1713443
4153,klac,319201
4154,klda,1741257
4155,kldi,1752474
4156,kldiw,1752474
4157,kldo,1751299
4158,klfe,1615999
4159,klic,56978
4160,klmn,1685570
4161,klr,1719489
4162,klr-wt,1719489
4163,klxe,1738827
4164,kmb,55785
4165,kmda,1567529
4166,kmi,1506307
4167,kmph,1434647
4168,kmpr,860748
4169,kmt,55242
4170,kmx,1170010
4171,kn,1587523
4172,knd,1060009
4173,kndi,1316517
4174,knl,1011570
4175,knop,1564180
4176,knsa,1730430
4177,knsl,1669162
4178,knwn,1074828
4179,knx,1492691
4180,ko,21344
4181,koan,897078
4182,kod,1468748
4183,kodk,31235
4184,kof,910631
4185,kold,1415311
4186,kona,1265572
4187,kop,1315257
4188,kopn,771266
4189,kos,1509991
4190,koss,56701
4191,kpay,1494162
4192,kpti,1503802
4193,kr,56873
4194,kra,1321646
4195,krbf,1342219
4196,krbp,1792581
4197,krc,1025996
4198,kred,1527355
4199,kref,1631596
4200,krg,1286043
4201,krkr,1779476
4202,krmd,704440
4203,krnt,1625791
4204,krny,1617242
4205,kro,1257640
4206,kros,1664710
4207,krp,1657788
4208,krtx,1771917
4209,krus,1772177
4210,krys,1711279
4211,ks,1325281
4212,kshb,1604627
4213,kss,885639
4214,ksu,54480
4215,ksu-p,54480
4216,kt,892450
4217,ktb,1760965
4218,ktcc,719733
4219,ktec,906193
4220,ktel,845819
4221,ktos,1069258
4222,ktov,1614744
4223,ktovw,1614744
4224,ktyb,1000232
4225,kulr,1662684
4226,kura,1422143
4227,kvhi,1007587
4228,kw,1408100
4229,kwbt,1159275
4230,kwr,81362
4231,kxin,1713539
4232,kxinw,1713539
4233,kyo,57083
4234,kzia,1075880
4235,kzr,1645666
4236,l,60086
4237,labl,819220
4238,lac,1440972
4239,lacq,1716947
4240,lacqu,1716947
4241,lacqw,1716947
4242,lad,1023128
4243,ladr,1577670
4244,laix,1742056
4245,lake,798081
4246,lakf,1441082
4247,lamr,1090425
4248,lanc,57515
4249,land,1495240
4250,landp,1495240
4251,lark,1141688
4252,lasr,1124796
4253,latn,1766146
4254,latnu,1766146
4255,latnw,1766146
4256,laur,912766
4257,laws,703604
4258,layn,888504
4259,laz,1311370
4260,lazx,1674440
4261,lazy,1721741
4262,lb,701985
4263,lbai,846901
4264,lbao,1586452
4265,lbc,1475348
4266,lbcc,1629261
4267,lbdc,1114446
4268,lbrda,1611983
4269,lbrdk,1611983
4270,lbrt,1694028
4271,lbsr,1172178
4272,lbtya,1570585
4273,lbtyb,1570585
4274,lbtyk,1570585
4275,lbuy,1643721
4276,lby,902274
4277,lbyyq,902274
4278,lc,1409970
4279,lca,1768012
4280,lcahu,1768012
4281,lcahw,1768012
4282,lchd,1715433
4283,lci,57725
4284,lcii,763744
4285,lclp,1604930
4286,lcnb,1074902
4287,lctc,1493137
4288,lctx,876343
4289,lcut,874396
4290,ld,312070
4291,ldhl,1131089
4292,ldl,60977
4293,ldos,1336920
4294,ldr,825410
4295,le,799288
4296,lea,842162
4297,leaf,1365038
4298,leai,1561880
4299,leat,1456189
4300,leco,59527
4301,leds,1333822
4302,lee,58361
4303,leg,58492
4304,legh,1436208
4305,legn,1801198
4306,leju,1596856
4307,len,920760
4308,lenb,920760
4309,lens,1591096
4310,lepx,1617351
4311,leu,1065059
4312,levi,94845
4313,levl,1412707
4314,lfac,1721386
4315,lfacu,1721386
4316,lfacw,1721386
4317,lfap,1510247
4318,lfc,1268896
4319,lfer,1579010
4320,lferd,1579010
4321,lfin,1699683
4322,lfus,889331
4323,lfvn,849146
4324,lgc,1698113
4325,lgc-un,1698113
4326,lgc-wt,1698113
4327,lgf-a,929351
4328,lgf-b,929351
4329,lghl,1806524
4330,lghlw,1806524
4331,lgih,1580670
4332,lgl,61004
4333,lgnd,886163
4334,lgvw-un,1804176
4335,lgyv,1616788
4336,lh,920148
4337,lhc,1725134
4338,lhcg,1303313
4339,lhc-un,1725134
4340,lhc-wt,1725134
4341,lhil,1723187
4342,lho,1053532
4343,lhx,202058
4344,life,1339970
4345,lii,1069202
4346,lila,1712184
4347,lilab,1712184
4348,lilak,1712184
4349,lin,1707925
4350,linc,1286613
4351,lind,1512499
4352,link,828146
4353,linuf,1417754
4354,linx,1770883
4355,liqt,1307579
4356,litb,1523836
4357,lite,1633978
4358,lith,1396054
4359,livc,1108630
4360,live,1045742
4361,livk,1790625
4362,livku,1790625
4363,livkw,1790625
4364,livn,1639691
4365,livx,1491419
4366,lixt,1335105
4367,lizi,1783407
4368,ljpc,920465
4369,lk,1767582
4370,lkai,831355
4371,lkco,1487839
4372,lkcru,1156174
4373,lkfn,721994
4374,lkq,1065696
4375,lksd,1669812
4376,lksdq,1669812
4377,ll,1396033
4378,llex,1437557
4379,llit,1474627
4380,llnw,1391127
4381,lly,59478
4382,lm,704051
4383,lmat,1158895
4384,lmb,1606163
4385,lmbhw,1606163
4386,lmdcf,1177167
4387,lmfa,1640384
4388,lmlp,1114446
4389,lmnd,1691421
4390,lmnl,1351172
4391,lmnr,1342423
4392,lmnx,1033905
4393,lmos,1520744
4394,lmpx,1731727
4395,lmrk,1615346
4396,lmrkn,1615346
4397,lmrko,1615346
4398,lmst,1358356
4399,lmt,936468
4400,ln,1611820
4401,lnc,59558
4402,lnce,57528
4403,lnd,1499849
4404,lndc,1005286
4405,lng,3570
4406,lngb,1602706
4407,lnn,836157
4408,lnt,352541
4409,lnth,1521036
4410,loac,1743858
4411,loacu,1743858
4412,loak,1779020
4413,loak-un,1779020
4414,loak-wt,1779020
4415,loan,1080340
4416,lob,1462120
4417,loco,1606366
4418,lode,1120970
4419,logc,1664106
4420,logg,1567771
4421,logi,1032975
4422,logm,1420302
4423,logq,768216
4424,loha,1785880
4425,loma,1711375
4426,loncf,1472619
4427,lone,1661920
4428,loop,1504678
4429,lope,1434588
4430,lorl,1006269
4431,lov,1705338
4432,love,1701758
4433,lovv,1605780
4434,low,60667
4435,loxo,1581720
4436,lpcn,1535955
4437,lpg,1596993
4438,lpi,1528129
4439,lpl,1290109
4440,lpla,1397911
4441,lpnt,1301611
4442,lpro,1806201
4443,lpsn,1102993
4444,lpt,921112
4445,lpth,889971
4446,lptx,1509745
4447,lpx,60519
4448,lqda,1330436
4449,lqdt,1235468
4450,lqmt,1141240
4451,lrcx,707549
4452,lrdc,1442492
4453,lrdg,1569568
4454,lret,1114446
4455,lrmr,1374690
4456,lrn,1157408
4457,lsac,1796129
4458,lsacu,1796129
4459,lsacw,1796129
4460,lsbk,1341318
4461,lscc,855658
4462,lsi,944314
4463,lsmg,1319643
4464,lstr,853816
4465,lsxma,1560385
4466,lsxmb,1560385
4467,lsxmk,1560385
4468,lsxmr,1560385
4469,lsyn,1667489
4470,ltbr,1084554
4471,ltc,887905
4472,ltdh,93205
4473,ltgj,1445175
4474,lthm,1742924
4475,ltm,1047716
4476,ltmaq,1047716
4477,ltre,1002037
4478,ltrn,1763950
4479,ltrpa,1606745
4480,ltrx,1114925
4481,ltsh,1029730
4482,ltsk,1029730
4483,ltsl,1029730
4484,ltum,1415332
4485,lub,16099
4486,lulu,1397187
4487,lumo,1126234
4488,luna,1239819
4489,luv,92380
4490,luvu,1374567
4491,lvbx,1473654
4492,lvgo,1639225
4493,lvrlf,1168981
4494,lvs,1300514
4495,lvxi,1697935
4496,lw,1679273
4497,lway,814586
4498,lwel,1567098
4499,lwlg,1325964
4500,lwlw,723533
4501,lx,1708259
4502,lxam,1740695
4503,lxfr,1096056
4504,lxp,910108
4505,lxp-pc,910108
4506,lxrp,1348362
4507,lxrx,1062822
4508,lxu,60714
4509,lyb,1489393
4510,lyft,1759509
4511,lyg,1160106
4512,lyl,1682241
4513,lyra,1327273
4514,lyts,763532
4515,lyv,1335258
4516,lzb,57131
4517,lzgi,1126115
4518,m,794367
4519,ma,1141391
4520,maa,912595
4521,mac,912242
4522,mack,1274792
4523,madl,1052354
4524,mag,1230992
4525,magaa,895464
4526,mage,1515317
4527,mags,896494
4528,man,871763
4529,manh,1056696
4530,mant,892537
4531,manu,1549107
4532,mar,1048286
4533,mara,1507605
4534,mark,1368365
4535,marps,62362
4536,mas,62996
4537,masi,937556
4538,mat,63276
4539,matn,908259
4540,matr,1094348
4541,matw,63296
4542,matx,3453
4543,maxd,1353499
4544,maxr,1121142
4545,mays,54187
4546,mbcn,836147
4547,mbcq,1617291
4548,mbi,814585
4549,mbii,1441693
4550,mbin,1629019
4551,mbinp,1629019
4552,mbio,1680048
4553,mbot,883975
4554,mbrx,1659617
4555,mbt,1115837
4556,mbuu,1590976
4557,mbwm,1042729
4558,mc,1596967
4559,mcacu,1803914
4560,mcb,1476034
4561,mcbc,1053584
4562,mcbs,1747068
4563,mcc,1490349
4564,mccx,1535079
4565,mcd,63908
4566,mcep,1527709
4567,mcf,1071993
4568,mcft,1638290
4569,mcfuf,1359711
4570,mchp,827054
4571,mchx,1224133
4572,mcig,1525852
4573,mck,927653
4574,mcmj,1785592
4575,mco,1059556
4576,mcoa,1078799
4577,mcpi,1516559
4578,mcrb,1609809
4579,mcri,907242
4580,mcs,62234
4581,mctc,1413488
4582,mcujf,1133519
4583,mcv,1490349
4584,mcw,1561180
4585,mcy,64996
4586,md,893949
4587,mdb,1441816
4588,mdc,773141
4589,mdca,876883
4590,mdcl,1622879
4591,mddt,1658432
4592,mdex,1318268
4593,mdfzf,1603961
4594,mdgl,1157601
4595,mdgs,1618500
4596,mdgsw,1618500
4597,mdia,1784254
4598,mdit,75439
4599,mdjh,1741534
4600,mdla,1540184
4601,mdlq,1536577
4602,mdlx,1536577
4603,mdly,1611110
4604,mdlz,1103982
4605,mdp,65011
4606,mdriq,708819
4607,mdrr,1654595
4608,mdrrp,1654595
4609,mdrx,1124804
4610,mdt,1613103
4611,mdtr,1096950
4612,mdu,67716
4613,mdvp,1671077
4614,mdwd,1593984
4615,mdwt,355379
4616,mdxg,1376339
4617,mdxl,1601280
4618,mec,1766368
4619,med,910329
4620,medp,1668397
4621,meds,1382574
4622,medu,1759413
4623,meec,728385
4624,meet,1078099
4625,mei,65270
4626,meip,1262104
4627,meli,1099590
4628,melr,1600890
4629,meoh,886977
4630,merc,1333274
4631,mer-pk,70858
4632,mesa,810332
4633,meso,1345099
4634,met,1099219
4635,metc,1687187
4636,met-pa,1099219
4637,met-pf,1099219
4638,metx,1796514
4639,metxw,1796514
4640,mfa,1055160
4641,mfac,1725872
4642,mfac-wt,1725872
4643,mfc,1086888
4644,mfco,716688
4645,mfg,1335730
4646,mfh,1527762
4647,mfin,1000209
4648,mfnc,36506
4649,mfon,1447380
4650,mfsf,1094810
4651,mfst,1522704
4652,mg,1436126
4653,mga,749098
4654,mgee,1161728
4655,mgen,1590750
4656,mggi,1566561
4657,mghcf,1020825
4658,mghl,1162283
4659,mghld,1162283
4660,mgi,1273931
4661,mgic,876779
4662,mgln,19411
4663,mgm,789570
4664,mgnx,1125345
4665,mgom,1697412
4666,mgp,1656936
4667,mgpc,921560
4668,mgpi,835011
4669,mgrc,752714
4670,mgta,1690585
4671,mgti,1001601
4672,mgtx,1735438
4673,mgy,1698990
4674,mgyr,1337068
4675,mhh,1437226
4676,mhk,851968
4677,mhld,1412100
4678,mho,799292
4679,mhpc,1277998
4680,mhtx,1099132
4681,mic,1289790
4682,micr,819689
4683,mict,854800
4684,midd,769520
4685,migt,1469038
4686,mihi,1093248
4687,mik,1593936
4688,milv,1329944
4689,milvd,1329944
4690,mime,1644675
4691,mind,926423
4692,mindp,926423
4693,mini,911109
4694,mirm,1759425
4695,mist,1408443
4696,miti,802257
4697,mitk,807863
4698,mitl,1170534
4699,mito,1696396
4700,mitq,1770236
4701,mitt,1514281
4702,mixt,1576914
4703,mjco,1626853
4704,mjds,1523486
4705,mjhi,1789330
4706,mjne,1456857
4707,mjtk,1417028
4708,mjtv,1543272
4709,mkc,63754
4710,mkcv,63754
4711,mkd,1758736
4712,mkgi,1372183
4713,mkl,1096343
4714,mkrs,317340
4715,mksi,1049502
4716,mktx,1278021
4717,mkty,64463
4718,ml,1778630
4719,mlab,724004
4720,mlco,1381640
4721,mlfb,1308569
4722,mlhr,66382
4723,mli,89439
4724,mlls,66388
4725,mlm,916076
4726,mlnd,1544227
4727,mlntq,1461993
4728,mlnx,1356104
4729,mlp,63330
4730,mlpg,1114446
4731,mlpi,1114446
4732,mlpo,1053092
4733,mlpq,1114446
4734,mlpr,1114446
4735,mlpy,895421
4736,mlpz,1114446
4737,mlr,924822
4738,mlss,855683
4739,mlti,1053092
4740,mlvf,1550603
4741,mmac,1003201
4742,mmc,62709
4743,mmex,1440799
4744,mmi,1578732
4745,mmlp,1176334
4746,mmm,66740
4747,mmmb,1520358
4748,mmmm,66600
4749,mmnd,1088638
4750,mmnt,1653876
4751,mmp,1126975
4752,mms,1032220
4753,mmsi,856982
4754,mmtif,1085921
4755,mmtrs,66496
4756,mmx,1773250
4757,mmyt,1495153
4758,mn,1524223
4759,mncl,1754170
4760,mndo,1119083
4761,mnelf,1463471
4762,mnia,1684508
4763,mniqq,1056087
4764,mnk,1567892
4765,mnkd,899460
4766,mnlo,1566044
4767,mnov,1226616
4768,mnpr,1645469
4769,mnr,67625
4770,mnrl,1745797
4771,mnro,876427
4772,mnr-pc,67625
4773,mnsb,1693577
4774,mnst,865752
4775,mnta,1235010
4776,mntr,1599117
4777,mntx,1302028
4778,mo,764180
4779,mobl,1470099
4780,mobo,1580264
4781,mobq,1084267
4782,moc,864509
4783,mod,67347
4784,modd,1074871
4785,modn,1118417
4786,mofg,1412665
4787,mog-a,67887
4788,mog-b,67887
4789,mogo,1602842
4790,mogu,1743971
4791,moh,1179929
4792,moho,1763197
4793,mojo,1414953
4794,momc,1619174
4795,momo,1610601
4796,mor,1340243
4797,more,1384710
4798,morn,1289419
4799,mos,1285785
4800,mosc-un,1713952
4801,most,1113513
4802,mosy,890394
4803,mots,1686850
4804,mov,72573
4805,moxc,1516805
4806,mpaa,918251
4807,mpad,65759
4808,mpb,879635
4809,mpc,1510295
4810,mplx,1552000
4811,mpme,1562107
4812,mpmq,1624826
4813,mpvd,1004530
4814,mpvdf,1004530
4815,mpw,1287865
4816,mpwr,1280452
4817,mpx,1129155
4818,mr,1600470
4819,mram,1438423
4820,mrbk,1750735
4821,mrc,1439095
4822,mrcc,1512931
4823,mrcy,1049521
4824,mrddf,942149
4825,mreo,1719714
4826,mrge,1623360
4827,mrin,1389002
4828,mrk,310158
4829,mrkr,1094038
4830,mrln,1260968
4831,mrmd,1522767
4832,mrna,1682852
4833,mrns,1267813
4834,mro,101778
4835,mrrl,1114446
4836,mrsn,1442836
4837,mrt,1616314
4838,mrtn,799167
4839,mrtx,1576263
4840,mrus,1651311
4841,mrvc,887969
4842,mrvl,1058057
4843,ms,895421
4844,msa,66570
4845,msb,65172
4846,msbf,1635261
4847,msbi,1466026
4848,msc,1713334
4849,msci,1408198
4850,msex,66004
4851,msfg,720002
4852,msft,789019
4853,msg,1636519
4854,msge,1795250
4855,msgn,1469372
4856,msgs,1636519
4857,msi,68505
4858,msm,1003078
4859,msn,32621
4860,msof,766404
4861,mson,880432
4862,ms-pa,895421
4863,ms-pk,895421
4864,ms-pl,895421
4865,msrt,1589149
4866,mssv,1760026
4867,mstr,1050446
4868,msvb,1734875
4869,mt,1243429
4870,mta,1722606
4871,mtb,36270
4872,mtbc,1582982
4873,mtbcp,1582982
4874,mtc,1742518
4875,mtch,1575189
4876,mtd,1037646
4877,mtdr,1520006
4878,mtem,1183765
4879,mtex,1056358
4880,mtg,876437
4881,mtge,1516973
4882,mth,833079
4883,mtl,1302362
4884,mtlk,1098462
4885,mtlqu,40730
4886,mtls,1091223
4887,mtn,812011
4888,mtor,1113256
4889,mtp,1643918
4890,mtr,313364
4891,mtrn,1104657
4892,mtrx,866273
4893,mtsc,68709
4894,mtsi,1493594
4895,mtsl,1025561
4896,mtw,61986
4897,mtwd,32567
4898,mtx,891014
4899,mtxwf,1796514
4900,mtz,15615
4901,mu,723125
4902,muds,1718405
4903,mudsu,1718405
4904,mudsw,1718405
4905,mufg,67088
4906,mugh,1746119
4907,mulg,1629665
4908,mur,717423
4909,musa,1573516
4910,muss,723733
4911,mux,314203
4912,mvbf,1277902
4913,mvc,1099941
4914,mven,894871
4915,mvis,65770
4916,mvo,1371782
4917,mvrl,1114446
4918,mwa,1350593
4919,mwk,1757715
4920,mx,1325702
4921,mxc,66418
4922,mxim,743316
4923,mxl,1288469
4924,mxpt,1611231
4925,mxsg,1355677
4926,mxwl,319815
4927,mycc,1577095
4928,mydp,1080029
4929,mydx,1582341
4930,mye,69488
4931,myfw,1327607
4932,mygn,899923
4933,myhi,1507181
4934,myl,1623613
4935,mymx,927761
4936,myo,1369290
4937,myok,1552451
4938,myos,1402479
4939,myov,1679082
4940,myrg,700923
4941,mysz,1211805
4942,myt,1543268
4943,nadl,1560186
4944,nafs,1409253
4945,naii,787253
4946,nak,1164771
4947,nakd,1707919
4948,nanx,883107
4949,naov,1326706
4950,nari,1531048
4951,nat,1000177
4952,nath,69733
4953,nati,935494
4954,natr,275053
4955,nauh,1399855
4956,nav,808450
4957,navb,810509
4958,navg,793547
4959,navi,1593538
4960,nav-pd,808450
4961,nbac,1780262
4962,nbacr,1780262
4963,nbacu,1780262
4964,nbacw,1780262
4965,nbev,1579823
4966,nbgif,1096061
4967,nbgv,726293
4968,nbhc,1475841
4969,nbio,1622057
4970,nbix,914475
4971,nbl,72207
4972,nblx,1647513
4973,nbn,811831
4974,nbr,1163739
4975,nbrv,1641640
4976,nbse,1173281
4977,nbtb,790359
4978,nby,1389545
4979,nc,789933
4980,ncbs,1174850
4981,ncit,1334478
4982,nclh,1513761
4983,ncmi,1377630
4984,ncna,1709626
4985,ncom,1609951
4986,ncr,70866
4987,ncra,1756180
4988,ncsm,1692427
4989,ncty,1296774
4990,ndaq,1120193
4991,ndls,1275158
4992,ndn,1011290
4993,ndra,1681682
4994,ndraw,1681682
4995,ndsn,72331
4996,ndtp,1329944
4997,ndvn,1659183
4998,ne,1458891
4999,nebu,1720353
5000,nebuu,1720353
5001,nebuw,1720353
5002,nee,753308
5003,nee-po,753308
5004,neff,1617667
5005,neik,1082027
5006,nem,1164727
5007,nen,746514
5008,neo,1077183
5009,neog,711377
5010,neon,87050
5011,neos,1467652
5012,nep,1603145
5013,neph,1196298
5014,nept,1401395
5015,nerv,1598646
5016,nes,1403853
5017,nesr,1698514
5018,nesrw,1698514
5019,net,1477333
5020,nete,1499961
5021,neu,1282637
5022,neul,1387713
5023,new,1726189
5024,newa,1678022
5025,newr,1448056
5026,newt,1587987
5027,nex,1688476
5028,nexa,1713930
5029,next,1612720
5030,nfbk,1493225
5031,nfc,1737422
5032,nfe,1749723
5033,nfg,70145
5034,nfh,1737422
5035,nfh-wt,1737422
5036,nfin,1776903
5037,nfinu,1776903
5038,nfinw,1776903
5039,nflx,1065280
5040,ng,1173420
5041,ngbl,1547996
5042,ngd,800166
5043,ngg,1004315
5044,nghc,1578735
5045,nghcn,1578735
5046,nghco,1578735
5047,nghcp,1578735
5048,ngjy,1782309
5049,ngl,1504461
5050,ngl-pb,1504461
5051,ngl-pc,1504461
5052,ngls-pa,1379661
5053,ngm,1426332
5054,ngrp,1503161
5055,ngs,1084991
5056,ngtf,1593001
5057,ngvc,1547459
5058,ngvt,1653477
5059,nh,1566469
5060,nhc,1047335
5061,nhel,1621697
5062,nhi,877860
5063,nhld,1023844
5064,nhmd,1409446
5065,nhtc,912061
5066,ni,1111711
5067,nice,1003935
5068,nick,1000045
5069,nihd,1037016
5070,nihk,1084475
5071,nimu,720762
5072,nine,1532286
5073,nink,1567388
5074,nio,1736541
5075,niobf,1512228
5076,nistf,1140471
5077,niu,1744781
5078,njmc,1030192
5079,njr,356309
5080,nk,1326110
5081,nke,320187
5082,nkla,1731289
5083,nklaw,1731289
5084,nksh,796534
5085,nktr,906709
5086,nl,72162
5087,nlbs,1563463
5088,nlok,849399
5089,nlrt,1606254
5090,nls,1078207
5091,nlsn,1492633
5092,nlst,1282631
5093,nltx,1404644
5094,nly,1043219
5095,nly-pd,1043219
5096,nly-pf,1043219
5097,nly-pg,1043219
5098,nly-pi,1043219
5099,nm,1333172
5100,nmci,1707210
5101,nmex,1415744
5102,nmfc,1496099
5103,nmfx,1496099
5104,nmgx,891417
5105,nmih,1547903
5106,nmm,1415921
5107,nm-pg,1333172
5108,nm-ph,1333172
5109,nmr,1163653
5110,nmrd,1602078
5111,nmrk,1690680
5112,nmrx,870753
5113,nmtc,1500198
5114,nmtr,1551986
5115,nna,1437260
5116,nnbr,918541
5117,nndm,1643303
5118,nni,1258602
5119,nnn,751364
5120,nnn-pf,751364
5121,nnup,888981
5122,nnvc,1379006
5123,noa,1368519
5124,noah,1499543
5125,nobh,72205
5126,noc,1133421
5127,nodk,1681206
5128,nog,1104485
5129,nok,924613
5130,nomd,1651717
5131,nord,1492966
5132,norzf,910569
5133,nov,1021860
5134,nova,1772695
5135,novc,1025953
5136,novn,1467154
5137,novsu,1807707
5138,novt,1076930
5139,now,1373715
5140,np,1296435
5141,npa,1780312
5142,npauu,1780312
5143,npaww,1780312
5144,nphc,1119643
5145,npk,80172
5146,npo,1164863
5147,nptn,1227025
5148,npwi,1713809
5149,nr,71829
5150,nrbo,1638287
5151,nrbt,1388180
5152,nrc,70487
5153,nref,1786248
5154,nrg,1013871
5155,nri,1767007
5156,nrim,1163370
5157,nris,1603793
5158,nrom,709005
5159,nrp,1171486
5160,nrt,72633
5161,nrtsf,1409916
5162,nruc,70502
5163,nrz,1556593
5164,nrz-pa,1556593
5165,nrz-pb,1556593
5166,nrz-pc,1556593
5167,ns,1110805
5168,nsa,1618563
5169,nsat,748213
5170,nsc,702165
5171,nsco,1709682
5172,nsco-wt,1709682
5173,nsec,865058
5174,nsfdf,1009922
5175,nsh,1223786
5176,nsit,932696
5177,nsp,1000753
5178,nspr,1433607
5179,nspr-wt,1433607
5180,nspr-wtb,1433607
5181,nspx,1421204
5182,nsr,1265888
5183,nsrcf,1302084
5184,nssc,69633
5185,nstg,1401708
5186,nsys,722313
5187,ntap,1002047
5188,ntb,1653242
5189,ntco,1776967
5190,ntct,1078075
5191,ntec,1638381
5192,ntes,1110646
5193,ntgr,1122904
5194,ntic,875582
5195,ntip,1065078
5196,ntla,1652130
5197,ntn,748592
5198,ntnx,1618732
5199,ntox,844538
5200,ntp,829365
5201,ntpy,1689490
5202,ntr,1725964
5203,ntra,1604821
5204,ntrb,1676047
5205,ntrp,1513856
5206,ntrr,1512886
5207,ntrs,73124
5208,ntrso,73124
5209,ntru,1552845
5210,nttyy,769594
5211,ntus,878526
5212,ntwk,1039280
5213,ntwn,1353538
5214,ntz,900391
5215,nuan,1002517
5216,nue,73309
5217,nukk,1592782
5218,nunz,886093
5219,nuro,1289850
5220,nurow,1289850
5221,nus,1021561
5222,nuva,1142596
5223,nuvi,1410708
5224,nuvr,71557
5225,nuze,1527613
5226,nvax,1000694
5227,nvcn,1399708
5228,nvcr,1645113
5229,nvda,1045810
5230,nvdq,1173293
5231,nvec,724910
5232,nvee,1532961
5233,nvfy,1473334
5234,nvgs,1581804
5235,nviv,1292519
5236,nvln,827809
5237,nvlnf,827809
5238,nvmi,1109345
5239,nvnt,1282980
5240,nvo,353278
5241,nvos,1138978
5242,nvr,906163
5243,nvro,1444380
5244,nvs,1114448
5245,nvst,1757073
5246,nvt,1720635
5247,nvta,1501134
5248,nvtrq,1648893
5249,nvus,1404281
5250,nwbi,1471265
5251,nwbo,1072379
5252,nwcn,934796
5253,nwe,73088
5254,nwfl,1013272
5255,nwgi,1080319
5256,nwhm,1574596
5257,nwin,919864
5258,nwl,814453
5259,nwli,1635984
5260,nwmh,1515319
5261,nwn,1733998
5262,nwpp,1163389
5263,nwpx,1001385
5264,nws,1564708
5265,nwsa,1564708
5266,nwyu,1372184
5267,nx,1423221
5268,nxe,1698535
5269,nxen,1625288
5270,nxes,1561781
5271,nxgn,708818
5272,nxmr,1088005
5273,nxpi,1413447
5274,nxrt,1620393
5275,nxst,1142417
5276,nxtc,1661059
5277,nxtd,1566826
5278,nxtm,1333170
5279,nycb,910073
5280,nycb-pa,910073
5281,nycb-pu,910073
5282,nymt,1273685
5283,nymtm,1273685
5284,nymtn,1273685
5285,nymto,1273685
5286,nymx,1018735
5287,nyt,71691
5288,o,726728
5289,oac,1773751
5290,oac-un,1773751
5291,oac-wt,1773751
5292,oak-pa,1403528
5293,oak-pb,1403528
5294,oas,1486159
5295,oasm,1607245
5296,ob,1369817
5297,obas,1077618
5298,obci,350737
5299,obe,1334388
5300,oblg,746210
5301,obln,1427570
5302,obmp,1362703
5303,obnk,1516912
5304,obsv,1685316
5305,obtx,1730869
5306,oc,1370946
5307,occ,1000230
5308,ocfc,1004702
5309,ocfcp,1004702
5310,ocft,1780531
5311,ocgn,1372299
5312,ocip,1578932
5313,ocln,1419793
5314,oclr,1110647
5315,ocn,873860
5316,ocrx,1274644
5317,ocsi,1577791
5318,ocsl,1414932
5319,ocul,1393434
5320,ocx,1642380
5321,odc,74046
5322,odfl,878927
5323,odp,800240
5324,odt,1717452
5325,odyy,1626644
5326,oec,1609804
5327,oeg,1108967
5328,oesx,1409375
5329,ofc,860546
5330,ofed,1501078
5331,ofg,1030469
5332,ofg-pb,1030469
